Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [638]
[657]    0.0    0.00    0.00       1         std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>* std::__to_address<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>*) [657]
-----------------------------------------------
                0.00    0.00       1/1           Vertex* std::__relocate_a<Vertex*, Vertex*, std::allocator<Vertex> >(Vertex*, Vertex*, Vertex*, std::allocator<Vertex>&) [656]
[658]    0.0    0.00    0.00       1         Vertex* std::__relocate_a_1<Vertex*, Vertex*, std::allocator<Vertex> >(Vertex*, Vertex*, Vertex*, std::allocator<Vertex>&) [658]
-----------------------------------------------
                0.00    0.00       1/1           Vertex* std::__uninitialized_default_n_a<Vertex*, unsigned long, Vertex>(Vertex*, unsigned long, std::allocator<Vertex>&) [660]
[659]    0.0    0.00    0.00       1         Vertex* std::__uninitialized_default_n<Vertex*, unsigned long>(Vertex*, unsigned long) [659]
                0.00    0.00       1/1           Vertex* std::__uninitialized_default_n_1<false>::__uninit_default_n<Vertex*, unsigned long>(Vertex*, unsigned long) [608]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vertex, std::allocator<Vertex> >::_M_default_append(unsigned long) [613]
[660]    0.0    0.00    0.00       1         Vertex* std::__uninitialized_default_n_a<Vertex*, unsigned long, Vertex>(Vertex*, unsigned long, std::allocator<Vertex>&) [660]
                0.00    0.00       1/1           Vertex* std::__uninitialized_default_n<Vertex*, unsigned long>(Vertex*, unsigned long) [659]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_move_assign(std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >&&, std::integral_constant<bool, true>) [564]
[661]    0.0    0.00    0.00       1         std::remove_reference<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >&>::type&& std::move<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >&>(std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >&) [661]
-----------------------------------------------
                                   1             bool std::none_of<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}) <cycle 1> [663]
[662]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::find_if<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}) <cycle 1> [662]
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_pred<identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}> __gnu_cxx::__ops::__pred_iter<identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}>(identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}) [530]
                                   1             __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::__find_if<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}>) <cycle 1> [667]
-----------------------------------------------
                                   1             bool __gnu_cxx::__ops::_Iter_pred<identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}>::operator()<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) <cycle 1> [355]
[663]    0.0    0.00    0.00       1         bool std::none_of<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}) <cycle 1> [663]
                0.00    0.00       1/1           bool __gnu_cxx::operator==<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [531]
                                   1             __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::find_if<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}) <cycle 1> [662]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vertex, std::allocator<Vertex> >::~vector() [616]
[664]    0.0    0.00    0.00       1         void std::_Destroy<Vertex*>(Vertex*, Vertex*) [664]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<Vertex*>(Vertex*, Vertex*) [569]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<ompi_request_t*, std::allocator<ompi_request_t*> >::~vector() [622]
[665]    0.0    0.00    0.00       1         void std::_Destroy<ompi_request_t**>(ompi_request_t**, ompi_request_t**) [665]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<ompi_request_t**>(ompi_request_t**, ompi_request_t**) [570]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::~vector() [624]
[666]    0.0    0.00    0.00       1         void std::_Destroy<std::tuple<int, int, int>*>(std::tuple<int, int, int>*, std::tuple<int, int, int>*) [666]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<std::tuple<int, int, int>*>(std::tuple<int, int, int>*, std::tuple<int, int, int>*) [571]
-----------------------------------------------
                                   1             __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::find_if<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}) <cycle 1> [662]
[667]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::__find_if<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}>) <cycle 1> [667]
                                   1             __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::__find_if<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<identifyAffectedVertices(GraphPartition&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&)::{lambda(Edge const&)#4}>, std::random_access_iterator_tag) <cycle 1> [668]
